,Pressure(cm)_,Visibility(km)_,Distance(km)_,Wind_Speed(kmh)_,Precipitation(cm)_,index,State,ID,Source,Severity,Start_Time,End_Time,Start_Lat,End_Lat,Start_Lng,End_Lng,Side,City,Country,Humidity(%),Wind_Direction,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
3798,48.07110545308675,16.093440057946687,1.649577605939535,9.334171999999999,0.05569274585219436,2129256,TX,A-2129257,Bing,3,2018-05-28 12:11:24,2018-05-28 18:11:24,29.48409,29.49722,-95.10254,-95.11046,R,League City,US,38.0,NNW,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3799,48.21594641360827,11.26540804056268,0.0,8.690436,0.1793269143020939,1299790,CA,A-1299791,MapQuest,2,2018-02-01 14:45:14,2018-02-01 15:14:58,33.985714,,-118.247734,,R,Los Angeles,US,26.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3800,48.586095534941045,16.093440057946687,0.9639970594710064,16.737136,0.0,2162084,AL,A-2162085,Bing,2,2018-02-15 14:54:37,2018-02-15 20:54:37,30.690459000000004,30.69132,-88.03399399999998,-88.02396,R,Mobile,US,87.0,SSE,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3801,48.31250705395595,16.093440057946687,0.0,18.50741,0.000548642487873026,705816,OK,A-705817,MapQuest,2,2018-12-11 18:07:51,2018-12-11 18:37:39,36.14487800000001,,-95.989594,,R,Tulsa,US,40.0,South,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3802,48.232039853666215,16.093440057946687,1.062167086031137,11.104446000000001,0.040784999858941906,953331,MN,A-953332,MapQuest,3,2018-08-10 15:34:52,2018-08-10 16:03:24,44.950951,,-93.110046,,R,Saint Paul,US,36.0,NNE,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3803,48.40906769430362,16.093440057946687,0.016093439698226113,5.63269,0.0,443920,GA,A-443921,MapQuest,3,2017-05-20 20:12:53,2017-05-20 20:42:53,34.253483,,-84.787697,,R,Cartersville,US,97.0,Variable,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3804,48.36078737412979,16.093440057946687,0.0,15.503308666666667,0.008278392256589712,963719,NY,A-963720,MapQuest-Bing,3,2018-08-16 11:01:01,2018-08-16 11:30:32,43.052124,,-76.125816,,R,Syracuse,US,79.0,Calm,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
3805,47.99063825279701,80.46720028973343,0.0,7.828932487261425,0.05931196451247672,658291,CO,A-658292,MapQuest,3,2019-01-17 17:10:28,2019-01-17 17:39:51,39.800957,,-105.024696,,R,Denver,US,46.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3806,48.07110545308675,16.093440057946687,5.9545728981737955,11.104446000000001,0.0,743388,MN,A-743389,MapQuest,3,2018-11-02 15:39:51,2018-11-02 16:09:30,45.27932,,-93.003281,,R,Forest Lake,US,53.0,NNE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3807,48.34469393407184,16.093440057946687,0.016093440057946686,5.63269,0.023361444218253768,231056,VA,A-231057,MapQuest,3,2016-12-14 15:47:13,2016-12-14 16:16:33,38.882557,,-77.23105600000002,,R,Fairfax,US,35.0,Variable,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3808,48.61828241505694,16.093440057946687,0.0,9.924263333333334,0.0,968095,UT,A-968096,MapQuest,3,2018-08-17 06:02:50,2018-08-17 06:32:27,40.771198,,-112.02504,,R,Magna,US,48.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3809,48.859684015926135,16.093440057946687,0.0,11.104446000000001,0.00857723793195003,731120,NC,A-731121,MapQuest,2,2018-12-27 18:01:39,2018-12-27 18:31:23,35.226421,,-80.844208,,L,Charlotte,US,66.0,North,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3810,48.103292333202646,16.093440057946687,0.016093439698226113,14.805927999999998,0.0026283253517746592,458186,CA,A-458187,MapQuest,3,2017-06-02 12:45:01,2017-06-02 13:29:35,34.071903000000006,,-117.89241,,R,West Covina,US,42.0,WSW,Clear,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
3811,48.232039853666215,16.093440057946687,0.0,9.334171999999999,0.0,659015,RI,A-659016,MapQuest,2,2019-01-18 08:37:22,2019-01-18 09:07:00,41.9692,,-71.507126,,R,North Smithfield,US,81.0,East,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3812,48.714843055404614,16.093440057946687,0.016093440057946686,14.805927999999998,0.0,65697,CA,A-65698,MapQuest,3,2017-01-26 17:38:46,2017-01-26 18:23:47,34.088608,,-118.475204,,R,Los Angeles,US,37.0,North,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3813,48.47344145453542,16.093440057946687,0.0,9.924263333333334,0.005364480019315562,579626,FL,A-579627,MapQuest,2,2019-02-05 08:00:22,2019-02-05 08:30:12,30.464701,,-84.313408,,L,Tallahassee,US,100.0,Calm,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3814,48.714843055404614,16.093440057946687,0.0,5.63269,0.0,1357733,SC,A-1357734,MapQuest-Bing,2,2018-01-03 09:36:07,2018-01-03 10:35:53,34.114540000000005,,-80.942627,,L,Columbia,US,30.0,Variable,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3815,48.2642267337821,16.093440057946687,1.126540784871278,11.108565857037522,0.046959671230355014,1587644,CA,A-1587645,MapQuest,3,2017-10-27 06:08:54,2017-10-27 06:38:07,37.668961,,-122.109398,,R,Hayward,US,57.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
3816,48.570002094883094,16.093440057946687,6.9040857234626545,9.334171999999999,0.0,1155978,OH,A-1155979,MapQuest,3,2018-05-23 13:02:13,2018-05-23 13:31:50,40.987759,,-81.492561,,R,Akron,US,61.0,Variable,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3817,48.21594641360827,16.093440057946687,0.016093440057946686,9.334171999999999,0.0,70851,CA,A-70852,MapQuest,3,2016-11-10 12:49:33,2016-11-10 13:28:00,33.887463000000004,,-118.104279,,R,Cerritos,US,9.0,Variable,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3818,48.40906769430362,16.093440057946687,0.0,7.402963999999999,0.016793154796906674,1668016,NY,A-1668017,MapQuest,2,2017-08-03 10:33:56,2017-08-03 11:03:43,43.05022,,-76.13202700000002,,R,Syracuse,US,60.0,Variable,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3819,48.39297425424568,3.218688011589337,0.0,14.805927999999998,0.14484096052152015,1310297,NC,A-1310298,MapQuest,2,2018-02-07 11:35:46,2018-02-07 12:20:40,35.20457800000001,,-80.863365,,L,Charlotte,US,96.0,SSW,Heavy Rain,True,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3820,48.03891857297086,16.093440057946687,0.0,48.119265999999996,0.0,1177447,CO,A-1177448,MapQuest,2,2018-04-03 07:39:31,2018-04-03 08:11:00,38.846397,,-104.819199,,R,Colorado Springs,US,45.0,North,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3821,48.13547921331853,16.093440057946687,0.0,13.035654,0.0,1167576,SC,A-1167577,MapQuest,2,2018-05-29 15:05:16,2018-05-29 16:07:00,34.819996,,-82.444725,,R,Greenville,US,90.0,ESE,Overcast,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3822,48.29641361389801,16.093440057946687,0.0,9.924263333333334,0.021457920077262247,676616,LA,A-676617,MapQuest,3,2019-01-26 16:56:42,2019-01-26 17:25:37,29.957565,,-90.079025,,R,New Orleans,US,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3823,48.50562833465131,11.26540804056268,0.0,18.487369177080243,0.04902167368120507,1516701,CA,A-1516702,MapQuest,3,2017-11-22 09:14:07,2017-11-22 09:43:41,37.976143,,-122.064194,,R,Concord,US,80.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3824,48.521721774709256,16.093440057946687,0.0,14.805927999999998,0.019312127336847864,898155,NY,A-898156,MapQuest,2,2018-09-14 17:06:04,2018-09-14 17:34:59,43.17684600000001,,-77.54255699999999,,L,Rochester,US,65.0,South,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3825,48.42516113436157,16.093440057946687,0.0,25.910374,0.0,1298933,LA,A-1298934,MapQuest,2,2018-02-01 11:42:26,2018-02-01 12:27:02,30.39562,,-91.10289,,L,Baton Rouge,US,63.0,South,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3826,48.31250705395595,16.093440057946687,0.0,18.50741,0.000548642487873026,1812088,FL,A-1812089,Bing,2,2016-09-09 10:20:28,2016-09-09 17:20:28,27.47708,27.47708,-82.56306,-82.56306,L,Bradenton,US,72.0,East,Clear,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3827,48.36078737412979,16.093440057946687,0.19633996870694956,7.402963999999999,0.036874165161909625,2217721,MD,A-2217722,Bing,3,2017-10-27 17:56:49,2017-10-27 23:56:49,39.393001,39.394752,-77.409319,-77.409088,L,Frederick,US,40.0,Variable,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3828,48.55390865482515,16.093440057946687,0.0,14.805927999999998,0.016022298050421928,1549219,MI,A-1549220,MapQuest,3,2017-10-10 12:12:04,2017-10-10 12:41:25,42.408943,,-83.079796,,R,Highland Park,US,66.0,North,Clear,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
3829,47.50783505105861,14.484096052152017,0.0,22.208892000000002,0.0,575134,CA,A-575135,MapQuest,3,2019-02-02 09:59:34,2019-02-02 10:44:15,37.64545800000001,,-122.449745,,R,South San Francisco,US,72.0,SSE,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3830,47.652676011580134,16.093440057946687,0.0,27.841582000000002,0.0,911025,NE,A-911026,MapQuest,2,2018-09-20 16:54:14,2018-09-20 17:39:00,41.233829,,-96.138611,,R,Omaha,US,42.0,South,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3831,48.2642267337821,16.093440057946687,0.0,25.910374,0.030654171415877597,1409995,MO,A-1409996,MapQuest,3,2018-01-30 17:35:34,2018-01-30 18:04:32,39.080074,,-94.593384,,R,Kansas City,US,29.0,South,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3832,48.03891857297086,16.093440057946687,0.5037246738137312,9.334171999999999,0.0,1844935,CA,A-1844936,Bing,2,2017-01-12 05:23:50,2017-01-12 11:23:50,37.86701,37.86465,-122.203969,-122.20886000000002,R,Orinda,US,86.0,NW,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3833,48.11938577326059,16.093440057946687,0.0,13.035654,0.0,1272629,CA,A-1272630,MapQuest,2,2018-03-20 15:27:51,2018-03-20 16:27:24,37.743065,,-122.475639,,R,San Francisco,US,83.0,East,Overcast,True,False,True,False,False,False,True,False,True,False,True,False,Day,Day,Day,Day
3834,48.39297425424568,1.287475204635735,0.0,18.50741,0.016093440057946686,1173121,NJ,A-1173122,MapQuest,2,2018-04-02 07:08:59,2018-04-02 07:38:49,40.374344,,-74.147118,,R,Holmdel,US,93.0,ENE,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3835,47.54002193117451,16.093440057946687,0.016093440057946686,33.313338,0.07881395770261658,198735,NY,A-198736,MapQuest,2,2017-01-04 17:26:33,2017-01-04 18:11:10,41.30925,,-74.02448299999998,,R,Highland Falls,US,56.0,WNW,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3836,49.03671185656355,16.093440057946687,1.005840003621668,7.402963999999999,0.0,1740401,TX,A-1740402,Bing,3,2016-12-09 17:37:44,2016-12-09 23:37:44,29.6293,29.63556,-95.52127,-95.52878,R,Houston,US,37.0,North,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,Night,Day,Day,Day
3837,48.087198893144695,16.093440057946687,0.0,24.1401,0.0,1660583,IN,A-1660584,MapQuest,2,2017-07-28 13:42:32,2017-07-28 14:12:19,39.923653,,-86.22850799999998,,R,Indianapolis,US,54.0,NNE,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3838,48.34469393407184,16.093440057946687,1.8024652941665997,16.893337509160112,0.03076242439519451,1032127,CA,A-1032128,MapQuest,3,2018-07-22 03:09:17,2018-07-22 03:38:10,37.416241,,-121.881409,,R,Milpitas,US,84.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3839,48.2642267337821,16.093440057946687,0.0,7.402963999999999,0.027588754717336354,47080,CA,A-47081,MapQuest,2,2016-07-07 11:22:39,2016-07-07 12:07:39,33.857681,,-118.210991,,L,Compton,US,68.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3840,48.13547921331853,16.093440057946687,0.0,16.737136,0.061308339570440705,934949,TX,A-934950,MapQuest,2,2018-08-01 17:32:48,2018-08-01 18:02:36,29.700319,,-95.359467,,R,Houston,US,26.0,North,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3841,48.07110545308675,16.093440057946687,0.0,18.50741,0.027014577078879085,1018093,AZ,A-1018094,MapQuest,2,2018-07-13 15:26:25,2018-07-13 15:54:17,33.480484000000004,,-112.151657,,R,Phoenix,US,23.0,West,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3842,47.41127441071094,0.8046720028973342,0.0,14.805927999999998,0.016093440057946686,1439252,MI,A-1439253,MapQuest,2,2017-12-13 16:57:25,2017-12-13 17:27:13,43.018421,,-83.783028,,R,Flint,US,92.0,East,Snow,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3843,47.958451372681125,9.656064034768011,0.9833091875405424,9.334171999999999,0.048280320173840055,2039076,NJ,A-2039077,Bing,2,2018-11-06 12:08:25,2018-11-06 12:37:43,40.68787,40.67990800000001,-74.27309,-74.27816999999997,R,Union,US,100.0,SE,Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3844,48.40906769430362,16.093440057946687,0.0,14.805927999999998,0.01609343944737322,1082161,FL,A-1082162,MapQuest,2,2018-06-18 14:15:15,2018-06-18 15:14:54,25.781242,,-80.336578,,R,Miami,US,76.0,West,Thunderstorm,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3845,48.36078737412979,16.093440057946687,0.21404275277069093,13.348971720750818,0.0019667738935802504,2094716,OR,A-2094717,Bing,2,2018-08-24 18:50:29,2018-08-24 23:58:05,45.264264,45.265881,-123.023379,-123.021906,L,Dundee,US,51.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3846,48.50562833465131,16.093440057946687,0.016093440057946686,9.334171999999999,0.02503424026602466,15524,CA,A-15525,MapQuest,3,2016-11-07 12:23:01,2016-11-07 12:52:50,37.66357,,-122.465851,,R,Daly City,US,78.0,NNE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3847,48.2642267337821,16.093440057946687,0.0,18.50741,0.027588754717336354,460499,CA,A-460500,MapQuest,3,2017-06-12 18:41:45,2017-06-12 19:26:34,34.072044,,-117.907516,,R,West Covina,US,38.0,WSW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3848,47.92626449256523,16.093440057946687,0.0,9.334171999999999,0.007193860634067771,906664,AZ,A-906665,MapQuest,2,2018-09-18 09:51:43,2018-09-18 10:21:18,33.460739000000004,,-112.012604,,R,Phoenix,US,29.0,NW,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3849,48.232039853666215,16.093440057946687,0.016093440057946686,13.035654,0.0,326817,NJ,A-326818,MapQuest,3,2017-02-01 17:32:50,2017-02-01 18:33:21,40.902977,,-74.157555,,R,Paterson,US,55.0,West,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3850,48.15157265337648,16.093440057946687,0.5536143379933659,17.314906589939522,0.0,1812012,IL,A-1812013,Bing,2,2016-09-09 08:00:31,2016-09-09 14:00:31,41.83122,41.83111,-87.61062,-87.6173,R,Chicago,US,84.0,Calm,Overcast,False,False,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day
3851,48.11938577326059,6.437376023178674,0.016093440057946686,11.104446000000001,0.0,261986,TX,A-261987,MapQuest,2,2016-12-05 08:24:17,2016-12-05 09:24:04,29.546144,,-98.436035,,R,San Antonio,US,93.0,NW,Light Rain,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3852,48.006731692854956,16.093440057946687,0.0,11.104446000000001,0.0,1642847,CA,A-1642848,MapQuest,3,2017-09-22 14:01:14,2017-09-22 14:45:45,34.020058,,-118.189186,,R,Los Angeles,US,50.0,West,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3853,48.16766609343443,11.26540804056268,0.0,7.402963999999999,0.026652995386862915,1785048,NC,A-1785049,Bing,2,2016-11-15 14:32:03,2016-11-15 20:32:03,35.31778,35.317782,-80.777357,-80.777365,L,Charlotte,US,32.0,WSW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3854,48.39297425424568,6.437376023178674,0.0,18.50741,0.4667097616804538,712239,SC,A-712240,MapQuest,2,2018-12-14 13:19:46,2018-12-14 13:49:34,34.166641,,-79.760246,,R,Florence,US,93.0,ESE,Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3855,48.31250705395595,0.32186880115893374,0.0,18.50741,0.03218688011589337,1357896,SC,A-1357897,MapQuest,3,2018-01-03 15:53:03,2018-01-03 16:22:48,32.852985,,-79.98754100000002,,R,North Charleston,US,82.0,North,Heavy Snow,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3856,48.376880814187736,16.093440057946687,0.10138867236506412,9.729809160160539,0.03774685591590582,1817988,FL,A-1817989,Bing,2,2016-07-08 05:07:56,2016-07-08 11:07:56,28.561922,28.56284,-81.50496,-81.50494,R,Orlando,US,87.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
3857,48.296413613898004,14.484096052152017,0.04506163216225072,13.035654,0.04385142876947309,2226050,MI,A-2226051,Bing,2,2017-09-20 12:00:13,2017-09-20 18:00:13,42.33128,42.33112,-83.03866,-83.03916,R,Detroit,US,76.0,SSE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3858,48.16766609343443,16.093440057946687,0.7016739865264755,15.015538125736642,0.0024472115183501444,2182791,CA,A-2182792,Bing,2,2017-10-31 21:49:15,2017-11-01 03:49:15,34.1211,34.12634,-118.47972,-118.47548,R,Los Angeles,US,75.0,Calm,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night
3859,48.68265617528872,16.093440057946687,0.0,12.391918,0.0,1123763,PA,A-1123764,MapQuest,2,2018-05-08 10:03:37,2018-05-08 10:48:17,40.069477,,-76.33120699999998,,L,Lancaster,US,72.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
3860,48.47344145453542,14.484096052152017,0.0,22.208892000000002,0.0,1365823,PA,A-1365824,MapQuest,3,2018-01-08 14:47:36,2018-01-08 15:17:20,40.04805,,-74.999611,,R,Philadelphia,US,54.0,SSW,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3861,48.39297425424568,16.093440057946687,0.0,5.63269,0.0007206018163086507,1017572,TX,A-1017573,MapQuest,2,2018-07-13 07:01:32,2018-07-13 07:30:50,29.253805,,-98.549393,,R,San Antonio,US,90.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3862,48.28032017384005,16.093440057946687,0.0,16.683491333333333,0.005364480019315562,939562,TX,A-939563,MapQuest,2,2018-08-03 06:49:02,2018-08-03 07:48:49,30.407841,,-97.678215,,R,Austin,US,71.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
3863,48.232039853666215,11.26540804056268,0.016093440057946686,7.48880154041819,0.01587281291863174,111420,CA,A-111421,MapQuest,3,2016-06-02 10:05:14,2016-06-02 10:45:00,34.148659,,-118.050179,,R,Arcadia,US,61.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3864,48.74702993552051,16.093440057946687,0.0,7.402963999999999,0.0,1212602,NC,A-1212603,MapQuest,2,2018-04-20 17:12:36,2018-04-20 17:42:25,35.187462,,-80.829971,,R,Charlotte,US,21.0,Variable,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3865,48.40906769430362,16.093440057946687,0.0,16.737136,0.02861056030402818,604594,CA,A-604595,MapQuest,3,2019-02-16 01:00:19,2019-02-16 01:30:00,37.712692,,-122.453102,,R,San Francisco,US,71.0,WSW,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3866,48.5378152147672,16.093440057946687,0.0,5.63269,0.018892299827499903,1277030,SC,A-1277031,MapQuest,2,2018-03-22 20:40:49,2018-03-22 21:29:00,34.079159000000004,,-80.94223000000002,,L,Columbia,US,26.0,North,Clear,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
3867,48.42516113436157,16.093440057946687,0.0,9.334171999999999,0.016004184719764558,1508567,CA,A-1508568,MapQuest,3,2017-11-19 21:01:31,2017-11-19 21:31:07,37.66357,,-122.465851,,R,Daly City,US,72.0,South,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3868,48.3286004940139,3.218688011589337,0.0,9.334171999999999,0.04831014605863629,1047867,NJ,A-1047868,MapQuest,2,2018-05-31 12:48:37,2018-05-31 13:16:48,40.814423,,-74.39814799999998,,R,Whippany,US,94.0,ESE,Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3869,48.006731692854956,16.093440057946687,0.2108240647591016,11.104446000000001,0.0,2147289,CO,A-2147290,Bing,2,2018-03-14 14:47:43,2018-03-14 20:47:43,38.89385,38.89349,-104.72161,-104.71922,R,Colorado Springs,US,19.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3870,48.19985297355032,16.093440057946687,0.0,16.737136,0.0,98707,CA,A-98708,MapQuest,3,2016-03-30 17:12:18,2016-03-30 17:42:18,33.860896999999994,,-117.988953,,R,Buena Park,US,45.0,SSW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3871,48.40906769430362,11.26540804056268,0.016093440057946686,7.402963999999999,0.02997300121627368,147136,GA,A-147137,MapQuest,2,2016-12-12 11:13:02,2016-12-12 12:12:44,34.041721,,-84.32441700000003,,R,Roswell,US,89.0,SW,Overcast,False,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3872,48.2642267337821,16.093440057946687,0.0,9.334171999999999,0.0,1162696,LA,A-1162697,MapQuest,2,2018-05-25 12:14:29,2018-05-25 13:14:15,30.474716,,-91.117302,,L,Baton Rouge,US,55.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3873,48.5378152147672,16.093440057946687,0.0,9.334171999999999,0.023246080473161228,847746,LA,A-847747,MapQuest,3,2018-10-21 17:26:36,2018-10-21 17:56:10,30.418419,,-91.434341,,R,Grosse Tete,US,36.0,NNE,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3874,48.714843055404614,16.093440057946687,0.0,11.104446000000001,0.0,556761,TX,A-556762,MapQuest,2,2019-03-27 09:51:23,2019-03-27 10:21:12,29.425047,,-98.48877,,R,San Antonio,US,73.0,ESE,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3875,48.18375953349238,14.484096052152017,0.0,13.625745333333333,0.15863751770514858,1066040,CA,A-1066041,MapQuest,2,2018-06-08 08:52:37,2018-06-08 09:52:18,33.2356,,-117.248901,,L,Vista,US,75.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3876,48.45734801447747,6.437376023178674,0.0,11.104446000000001,0.35405568127482706,1716470,NE,A-1716471,MapQuest,2,2017-08-25 07:04:59,2017-08-25 07:34:48,41.274197,,-95.983459,,R,Omaha,US,90.0,East,Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3877,48.2642267337821,16.093440057946687,3.1687983474097026,18.50741,0.04690391035867084,1814890,NY,A-1814891,Bing,2,2016-06-27 17:22:00,2016-06-27 23:22:00,41.01378,41.02925,-73.70656,-73.73829,R,Rye,US,64.0,South,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3878,48.39297425424568,16.093440057946687,0.016093440057946686,5.63269,0.0011468009954860368,146860,GA,A-146861,MapQuest,3,2016-12-07 09:57:43,2016-12-07 10:57:17,33.801479,,-84.392738,,L,Atlanta,US,74.0,WSW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3879,48.2642267337821,16.093440057946687,0.0,20.438617999999998,0.029967095193193453,1397185,RI,A-1397186,MapQuest,3,2018-01-24 17:52:11,2018-01-24 18:51:56,41.78299000000001,,-71.423927,,R,Cranston,US,54.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3880,48.42516113436157,16.093440057946687,0.9350288673667023,16.737136,0.0,2206928,FL,A-2206929,Bing,2,2017-11-29 16:27:24,2017-11-29 22:27:24,27.85578,27.84738,-82.34688,-82.34716800000002,R,Gibsonton,US,54.0,ENE,,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
3881,48.47344145453542,16.093440057946687,0.0,5.63269,0.009875520432935584,225185,OH,A-225186,MapQuest,3,2016-09-21 19:11:03,2016-09-21 19:55:00,39.934155,,-82.852524,,R,Columbus,US,43.0,East,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
3882,48.376880814187736,16.093440057946687,0.0,11.104446000000001,0.0,1235944,AZ,A-1235945,MapQuest,2,2018-03-01 18:32:54,2018-03-01 19:47:43,32.391865,,-111.304176,,R,Marana,US,27.0,WNW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3883,48.84359057586819,16.093440057946687,0.0,7.402963999999999,5.034236073889929e-06,1579691,TX,A-1579692,MapQuest,2,2017-10-24 08:34:59,2017-10-24 09:19:35,33.012089,,-96.94342,,R,Carrollton,US,55.0,WNW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
